activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
active,7018468,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,CSC1=NSC2=NC(=O)/C(=C\c3c[nH]c4ccccc34)C(=N)N12,,,CHEMBL1201862,,,,CHEMBL1390702,,CHEMBL1390702,,0,http://www.openphacts.org/units/Nanomolar,1088368,>,7,1,>,,IC50,nM,,100000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,100.0
active,7018469,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,CC(=O)n1cc(C=C2C(=O)NC(=O)NC2=O)c2ccccc21,,,CHEMBL1201862,,,,CHEMBL1322139,,CHEMBL1322139,,0,http://www.openphacts.org/units/Nanomolar,1223204,,7,1,,,IC50,nM,,42800.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,42.8
active,7018470,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=c1c(Sc2ccccc2)c(C(F)(F)F)[nH]n1-c1ccccc1,,,CHEMBL1201862,,,,CHEMBL3144954,,CHEMBL3144954,,0,http://www.openphacts.org/units/Nanomolar,997960,,7,1,,,IC50,nM,,59540.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,59.54
active,7018471,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,Cc1sc(C(C2C(=O)CC(C)(C)CC2=O)C2C(=O)CC(C)(C)CC2=O)cc1[N+](=O)[O-],,,CHEMBL1201862,,,,CHEMBL1480398,,CHEMBL1480398,,0,http://www.openphacts.org/units/Nanomolar,1096934,,7,1,,,IC50,nM,,29400.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,29.4
active,7018472,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=C(O)CN1C(=O)/C(=C\c2cccc(OCc3ccc(F)cc3)c2)SC1=S,,,CHEMBL1201862,,,,CHEMBL1602234,,CHEMBL1602234,,0,http://www.openphacts.org/units/Nanomolar,1211556,,7,1,,,IC50,nM,,42580.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,42.58
active,7018473,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=C1C(Cl)=C(N2CCOCC2)C(=O)N1c1ccccc1Cl,,,CHEMBL1201862,,,,CHEMBL1334552,,CHEMBL1334552,,0,http://www.openphacts.org/units/Nanomolar,1283488,,7,1,,,IC50,nM,,23270.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,23.27
active,7018474,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=C(O)c1ccccc1-c1ccccc1C(=O)Nc1ccc(-c2nc3cc(Cl)ccc3o2)cc1,,,CHEMBL1201862,,,,CHEMBL1350958,,CHEMBL1350958,,0,http://www.openphacts.org/units/Nanomolar,1148392,,7,1,,,IC50,nM,,54030.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,54.03
active,7018475,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(N2C(=O)NC(=O)/C(=C/c3ccc(OC(=O)c4cccs4)cc3)C2=O)cc1,,,CHEMBL1201862,,,,CHEMBL1558809,,CHEMBL1558809,,0,http://www.openphacts.org/units/Nanomolar,1021078,,7,1,,,IC50,nM,,55350.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,55.35
active,7018476,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(/C=C2/SC(=S)N(NS(=O)(=O)c3ccc(C)cc3)C2=O)cc1,,,CHEMBL1201862,,,,CHEMBL1430245,,CHEMBL1430245,,0,http://www.openphacts.org/units/Nanomolar,1236412,,7,1,,,IC50,nM,,56880.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,56.88
active,7018477,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,Cc1n[nH]c(O)c1C(c1ccc(-c2ccc(C(=O)O)cc2)o1)c1c(C)n[nH]c1O,,,CHEMBL1201862,,,,CHEMBL1423198,,CHEMBL1423198,,0,http://www.openphacts.org/units/Nanomolar,1094958,,7,1,,,IC50,nM,,91840.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,91.84
active,7018478,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)c1c(-c2ccc(C)c(C)c2)csc1NC(=O)C1CC=CCC1C(=O)O,,,CHEMBL1201862,,,,CHEMBL1390936,,CHEMBL1390936,,0,http://www.openphacts.org/units/Nanomolar,1009923,,7,1,,,IC50,nM,,43460.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,43.46
active,7018479,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,CCc1c(C)[nH]n(-c2ccc(Oc3ccccc3)c(S(=O)(=O)O)c2)c1=O,,,CHEMBL1201862,,,,CHEMBL3145017,,CHEMBL3145017,,0,http://www.openphacts.org/units/Nanomolar,1280672,,7,1,,,IC50,nM,,84480.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,84.48
active,7018480,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(C2C(C(=O)c3ccc(Br)cc3)=C(O)C(=O)N2Cc2ccco2)o1,,,CHEMBL1201862,,,,CHEMBL1406745,,CHEMBL1406745,,0,http://www.openphacts.org/units/Nanomolar,1283572,>,7,1,>,,IC50,nM,,100000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,100.0
active,7018481,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=C1NC(=O)C(=Cc2ccc(Oc3ccc([N+](=O)[O-])cc3)cc2)C(=O)N1,,,CHEMBL1201862,,,,CHEMBL1469314,,CHEMBL1469314,,0,http://www.openphacts.org/units/Nanomolar,1095695,,7,1,,,IC50,nM,,34500.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,34.5
active,7018482,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=C(O)CCCN1C(=O)/C(=C\c2ccccc2OCc2ccccc2)SC1=S,,,CHEMBL1201862,,,,CHEMBL1547740,,CHEMBL1547740,,0,http://www.openphacts.org/units/Nanomolar,1217026,,7,1,,,IC50,nM,,36670.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,36.67
active,7018483,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,COC(=O)CCC(=O)OC1(C)C(=O)C2=CN(C3CC3)C(c3ccc(OC)cc3)=CC2=C(Br)C1=O,,,CHEMBL1201862,,,,CHEMBL1410383,,CHEMBL1410383,,0,http://www.openphacts.org/units/Nanomolar,1197014,>,7,1,>,,IC50,nM,,100000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,100.0
active,7018484,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(S(=O)(=O)N2[C@H](c3ccc(Cl)c(Cl)c3)CC=C(C(=O)O)[C@@H]2c2cccc(Cl)c2)cc1,,,CHEMBL1201862,,,,CHEMBL1602380,,CHEMBL1602380,,0,http://www.openphacts.org/units/Nanomolar,1264381,,7,1,,,IC50,nM,,57890.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,57.89
active,7018485,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,Cl.O=C(Nc1cc(S(=O)(=O)N2CCCCC2)ccc1O)c1ccccc1NS(=O)(=O)c1ccc(F)cc1,,,CHEMBL1201862,,,,CHEMBL1597458,,CHEMBL1625653,,0,http://www.openphacts.org/units/Nanomolar,1047465,,7,1,,,IC50,nM,,67870.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,67.87
active,7018486,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,CCCCOc1ccc(Nc2cc(Cl)ccc2C(=O)O)cn1,,,CHEMBL1201862,,,,CHEMBL1413174,,CHEMBL1413174,,0,http://www.openphacts.org/units/Nanomolar,1146813,,7,1,,,IC50,nM,,59780.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,59.78
active,7018487,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,CC1=NOC(=O)/C1=C\c1ccc2c(c1)OCO2,,,CHEMBL1201862,,,,CHEMBL1383957,,CHEMBL1383957,,0,http://www.openphacts.org/units/Nanomolar,1125612,,7,1,,,IC50,nM,,7170.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,7.17
active,7018488,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,N#CC(=C1C=C(Br)C(=NO)C=C1Cl)c1ccc(Cl)cc1,,,CHEMBL1201862,,,,CHEMBL1901559,,CHEMBL1901559,,0,http://www.openphacts.org/units/Nanomolar,1535780,,7,1,,,IC50,nM,,62440.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,62.44
active,7018489,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,COc1cc(C(=O)Nc2scc(-c3ccc(Br)cc3)c2C(=O)O)cc(OC)c1OC,,,CHEMBL1201862,,,,CHEMBL1333593,,CHEMBL1333593,,0,http://www.openphacts.org/units/Nanomolar,1211156,,7,1,,,IC50,nM,,57960.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,57.96
active,7018490,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,Oc1nc(S)nc2c1C(c1ccc(Br)cc1)c1c(O)nc(S)nc1O2,,,CHEMBL1201862,,,,CHEMBL1402117,,CHEMBL1402117,,0,http://www.openphacts.org/units/Nanomolar,1215009,,7,1,,,IC50,nM,,73710.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,73.71
active,7018491,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=C(O)CCN1C(=O)/C(=C\c2cccc(OCC(=O)Nc3ccc(Cl)cc3)c2)SC1=S,,,CHEMBL1201862,,,,CHEMBL1469489,,CHEMBL1469489,,0,http://www.openphacts.org/units/Nanomolar,1149517,,7,1,,,IC50,nM,,34940.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,34.94
active,7018492,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=C1NC(=S)NC(=O)C12C(c1ccccc1)N=C(S)NC2c1ccccc1,,,CHEMBL1201862,,,,CHEMBL1519860,,CHEMBL1519860,,0,http://www.openphacts.org/units/Nanomolar,989390,,7,1,,,IC50,nM,,69380.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,69.38
active,7018493,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(S(=O)(=O)NN2C(=O)/C(=C/c3cccc(F)c3)SC2=S)cc1,,,CHEMBL1201862,,,,CHEMBL1327479,,CHEMBL1327479,,0,http://www.openphacts.org/units/Nanomolar,1210240,,7,1,,,IC50,nM,,27160.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,27.16
active,7018494,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=[N+]([O-])c1ccc(-[n+]2ccc3ccccc3c2)c([N+](=O)[O-])c1.[Cl-],,,CHEMBL1201862,,,,CHEMBL1609490,,CHEMBL1626353,,0,http://www.openphacts.org/units/Nanomolar,1257170,>,7,1,>,,IC50,nM,,100000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,100.0
active,7018495,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,CCn1nc([N+](=O)[O-])c(C(C#N)c2nc3cc(C(F)(F)F)ccc3s2)c(Cl)c1=O,,,CHEMBL1201862,,,,CHEMBL1362734,,CHEMBL1362734,,0,http://www.openphacts.org/units/Nanomolar,1385422,,7,1,,,IC50,nM,,57500.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,57.5
active,7018496,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,CSc1nc(O)c(C(c2ccc(OC(C)C)cc2)c2c(O)nc(SC)nc2O)c(O)n1,,,CHEMBL1201862,,,,CHEMBL1731022,,CHEMBL1731022,,0,http://www.openphacts.org/units/Nanomolar,1360413,,7,1,,,IC50,nM,,32860.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,32.86
active,7018497,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,COc1ccc2c(c1)-c1nc(/N=C/c3c(O)ccc4ccccc34)sc1CC2,,,CHEMBL1201862,,,,CHEMBL3191525,,CHEMBL3191525,,0,http://www.openphacts.org/units/Nanomolar,1029081,,7,1,,,IC50,nM,,6250.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,6.25
active,7018498,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=C1C(Cl)=C(N2CCCC2)C(=O)N1c1ccccc1F,,,CHEMBL1201862,,,,CHEMBL1579562,,CHEMBL1579562,,0,http://www.openphacts.org/units/Nanomolar,1205402,,7,1,,,IC50,nM,,84400.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,84.4
active,7018499,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=S(=O)(O)c1ccc(O)c2cc(Nc3ccccc3)ccc12,,,CHEMBL1201862,,,,CHEMBL1730974,,CHEMBL1730974,,0,http://www.openphacts.org/units/Nanomolar,1387043,,7,1,,,IC50,nM,,20040.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,20.04
active,7018500,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(S(=O)(=O)ON2C(=O)c3ccccc3C2=O)ccc1F,,,CHEMBL1201862,,,,CHEMBL1441315,,CHEMBL1441315,,0,http://www.openphacts.org/units/Nanomolar,1237179,>,7,1,>,,IC50,nM,,100000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,100.0
active,7018501,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,CN1C(=O)NC(=O)/C(=C/c2ccc([N+](=O)[O-])s2)C1=O,,,CHEMBL1201862,,,,CHEMBL1563712,,CHEMBL1563712,,0,http://www.openphacts.org/units/Nanomolar,1151624,,7,1,,,IC50,nM,,17400.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,17.4
active,7018502,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=C(O)CN1C(=O)C=CC1=O,,,CHEMBL1201862,,,,CHEMBL1878916,,CHEMBL1878916,,0,http://www.openphacts.org/units/Nanomolar,1536500,>,7,1,>,,IC50,nM,,100000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,100.0
active,7018503,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccccc1N1C(=O)NC(=O)/C(=C\c2cnn(-c3ccccc3)c2)C1=O,,,CHEMBL1201862,,,,CHEMBL1469463,,CHEMBL1469463,,0,http://www.openphacts.org/units/Nanomolar,1041041,>,7,1,>,,IC50,nM,,100000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,100.0
active,7018504,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1ccccc1)C1=C(c2ccccc2)S(=O)(=O)CCS1(=O)=O,,,CHEMBL1201862,,,,CHEMBL1311185,,CHEMBL1311185,,0,http://www.openphacts.org/units/Nanomolar,1125594,>,7,1,>,,IC50,nM,,100000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,100.0
active,7018505,[],CHEMBL1794550,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]",F,,,BAO_0000190,BAO_0000019,assay format,O=c1cc(-c2ccc(O)cc2)oc2c(O)c(O)c(O)c(O)c12,,,CHEMBL1201862,,,,CHEMBL234338,,CHEMBL234338,,0,http://www.openphacts.org/units/Nanomolar,1147766,>,7,1,>,,IC50,nM,,100000.0,CHEMBL5980,Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2),Dengue virus type 2 NS3 protein,31634,,,IC50,uM,UO_0000065,,100.0
